id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,members,new_icon_emoji_id,from,from_id,file,file_name,file_size,thumbnail,thumbnail_file_size,media_type,sticker_emoji,mime_type,width,height,reply_to_message_id,edited,edited_unixtime,reactions,photo,photo_file_size,forwarded_from,forwarded_from_id,duration_seconds
1293,message,[전화번호_마스킹]T17:12:58,[전화번호_마스킹],,,,,네,"[{""type"": ""plain"", ""text"": ""네""}]",,,William,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1294,message,[전화번호_마스킹]T17:13:28,[전화번호_마스킹],,,,,가라는 타산이 안맞아요 ㅠ_ㅠ,"[{""type"": ""plain"", ""text"": ""가라는 타산이 안맞아요 ㅠ_ㅠ""}]",,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1295,message,[전화번호_마스킹]T17:21:36,[전화번호_마스킹],,,,,후우 오늘 김장,"[{""type"": ""plain"", ""text"": ""후우 오늘 김장""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1296,message,[전화번호_마스킹]T17:21:55,[전화번호_마스킹],,,,,"크...... 김장김치에 수육, 소주는 진리인데","[{""type"": ""plain"", ""text"": ""크...... 김장김치에 수육, 소주는 진리인데""}]",,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],,,,,,,,,,,1295,,,,,,,,
1297,message,[전화번호_마스킹]T17:21:58,[전화번호_마스킹],,,,,,[],,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,46920,(File not included. Change data exporting settings to download.),26044,sticker,💬,image/webp,512,501,,,,,,,,,
1298,message,[전화번호_마스킹]T17:22:04,[전화번호_마스킹],,,,,,[],,,실버스트림,user[전화번호_마스킹],,,,,,,,,960,1280,,,,,(File not included. Change data exporting settings to download.),176975,,,
1299,message,[전화번호_마스킹]T17:22:04,[전화번호_마스킹],,,,,,[],,,실버스트림,user[전화번호_마스킹],,,,,,,,,1280,960,,,,,(File not included. Change data exporting settings to download.),132354,,,
1300,message,[전화번호_마스킹]T17:22:07,[전화번호_마스킹],,,,,이런거,"[{""type"": ""plain"", ""text"": ""이런거""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1301,message,[전화번호_마스킹]T17:22:11,[전화번호_마스킹],,,,,와.......,"[{""type"": ""plain"", ""text"": ""와.......""}]",,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1302,message,[전화번호_마스킹]T17:22:16,[전화번호_마스킹],,,,,소주가 안보이는데요,"[{""type"": ""plain"", ""text"": ""소주가 안보이는데요""}]",,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1303,message,[전화번호_마스킹]T17:22:18,[전화번호_마스킹],,,,,,[],,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,12568,(File not included. Change data exporting settings to download.),7610,sticker,💬,image/webp,512,512,,,,,,,,,
1304,message,[전화번호_마스킹]T17:22:27,[전화번호_마스킹],,,,,아직 낮이였던거라,"[{""type"": ""plain"", ""text"": ""아직 낮이였던거라""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1305,message,[전화번호_마스킹]T17:22:31,[전화번호_마스킹],,,,,본진은 밤에,"[{""type"": ""plain"", ""text"": ""본진은 밤에""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1306,message,[전화번호_마스킹]T17:22:34,[전화번호_마스킹],,,,,,[],,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,28230,(File not included. Change data exporting settings to download.),15486,sticker,💬,image/webp,403,512,,,,,,,,,
1307,service,[전화번호_마스킹]T17:45:16,[전화번호_마스킹],Brian Gang,user[전화번호_마스킹],invite_members,,,[],"[""Brian Gang""]",,,,,,,,,,,,,,,,,,,,,,
1309,message,[전화번호_마스킹]T17:45:34,[전화번호_마스킹],,,,,지금 하노이 도착 했습니다.,"[{""type"": ""plain"", ""text"": ""지금 하노이 도착 했습니다.""}]",,,Brian Gang,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1310,message,[전화번호_마스킹]T17:45:41,[전화번호_마스킹],,,,,,[],,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,37500,(File not included. Change data exporting settings to download.),20130,sticker,💬,image/webp,512,512,,,,,,,,,
1311,message,[전화번호_마스킹]T17:45:52,[전화번호_마스킹],,,,,형님들 혼자서 왔는데 조언 부탁드립니다.,"[{""type"": ""plain"", ""text"": ""형님들 혼자서 왔는데 조언 부탁드립니다.""}]",,,Brian Gang,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1312,message,[전화번호_마스킹]T17:46:19,[전화번호_마스킹],,,,,주머니만 빵빵하다면 미딩 한바퀴 도시면 뭐..,"[{""type"": ""plain"", ""text"": ""주머니만 빵빵하다면 미딩 한바퀴 도시면 뭐..""}]",,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],,,,,,,,,,,1311,,,,,,,,
1313,message,[전화번호_마스킹]T17:46:23,[전화번호_마스킹],,,,,,[],,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,29088,(File not included. Change data exporting settings to download.),16280,sticker,💬,image/webp,480,512,,,,,,,,,
1314,message,[전화번호_마스킹]T17:46:29,[전화번호_마스킹],,,,,이제 뭘 하면 될 까요.,"[{""type"": ""plain"", ""text"": ""이제 뭘 하면 될 까요.""}]",,,Brian Gang,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1315,message,[전화번호_마스킹]T17:46:30,[전화번호_마스킹],,,,,일정 끝..ㅋㅋ,"[{""type"": ""plain"", ""text"": ""일정 끝..ㅋㅋ""}]",,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1316,message,[전화번호_마스킹]T17:46:36,[전화번호_마스킹],,,,,마사지부터 한바퀴 돌면 될듯요,"[{""type"": ""plain"", ""text"": ""마사지부터 한바퀴 돌면 될듯요""}]",,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1317,message,[전화번호_마스킹]T17:46:54,[전화번호_마스킹],,,,,출마는 비추인가요?,"[{""type"": ""plain"", ""text"": ""출마는 비추인가요?""}]",,,Brian Gang,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1318,message,[전화번호_마스킹]T17:47:04,[전화번호_마스킹],,,,,출마도 좋죠,"[{""type"": ""plain"", ""text"": ""출마도 좋죠""}]",,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],,,,,,,,,,,1317,,,,,,,,
1319,message,[전화번호_마스킹]T17:48:09,[전화번호_마스킹],,,,,8시간? 12시간? 24시간? 어떤게 좋나요?,"[{""type"": ""plain"", ""text"": ""8시간? 12시간? 24시간? 어떤게 좋나요?""}]",,,Brian Gang,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1320,message,[전화번호_마스킹]T17:59:40,[전화번호_마스킹],,,,,골프나 떡이나 둘다 구멍에 넣는게 중요한 게임이지,"[{""type"": ""plain"", ""text"": ""골프나 떡이나 둘다 구멍에 넣는게 중요한 게임이지""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,1279,,,,,,,,
1321,message,[전화번호_마스킹]T18:06:23,[전화번호_마스킹],,,,,이거는 개취라,"[{""type"": ""plain"", ""text"": ""이거는 개취라""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,1319,,,,,,,,
1322,message,[전화번호_마스킹]T18:06:34,[전화번호_마스킹],,,,,원하는데로 하셔도 좋죠,"[{""type"": ""plain"", ""text"": ""원하는데로 하셔도 좋죠""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1323,message,[전화번호_마스킹]T18:16:42,[전화번호_마스킹],,,,,압수,"[{""type"": ""plain"", ""text"": ""압수""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,1300,,,,,,,,
1324,message,[전화번호_마스킹]T18:18:57,[전화번호_마스킹],,,,,ㅋㅋㅋㅋㅋ,"[{""type"": ""plain"", ""text"": ""ㅋㅋㅋㅋㅋ""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1325,message,[전화번호_마스킹]T18:26:27,[전화번호_마스킹],,,,,"보통 어떻게 시간을 보내나요?
밥도 먹고 해요?","[{""type"": ""plain"", ""text"": ""보통 어떻게 시간을 보내나요?\n밥도 먹고 해요?""}]",,,Brian Gang,user[전화번호_마스킹],,,,,,,,,,,1322,,,,,,,,
1326,message,[전화번호_마스킹]T18:38:20,[전화번호_마스킹],,,,,업소 추천 부탁드립니다.,"[{""type"": ""plain"", ""text"": ""업소 추천 부탁드립니다.""}]",,,Brian Gang,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1327,message,[전화번호_마스킹]T18:39:04,[전화번호_마스킹],,,,,대부분 미딩쪽에 밀집해 있으니 방문시간만 피크때 들리시면 되세요,"[{""type"": ""plain"", ""text"": ""대부분 미딩쪽에 밀집해 있으니 방문시간만 피크때 들리시면 되세요""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,1326,,,,,,,,
1328,message,[전화번호_마스킹]T18:39:08,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,12110,(File not included. Change data exporting settings to download.),6886,sticker,💬,image/webp,512,512,,,,,,,,,
1329,message,[전화번호_마스킹]T18:39:25,[전화번호_마스킹],,,,,어디보다는 언제가 중하긴 합니다,"[{""type"": ""plain"", ""text"": ""어디보다는 언제가 중하긴 합니다""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1330,message,[전화번호_마스킹]T18:51:34,[전화번호_마스킹],,,,,누구도 중요함. 섹파가 마음에 들어서 세계평화가 옴,"[{""type"": ""plain"", ""text"": ""누구도 중요함. 섹파가 마음에 들어서 세계평화가 옴""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,1329,,,,,,,,
1331,message,[전화번호_마스킹]T18:52:03,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,50800,(File not included. Change data exporting settings to download.),26980,sticker,💬,image/webp,489,512,,,,,,,,,
1332,message,[전화번호_마스킹]T21:06:45,[전화번호_마스킹],,,,,하노이 마렵네요,"[{""type"": ""plain"", ""text"": ""하노이 마렵네요""}]",,,-Boat U,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1333,message,[전화번호_마스킹]T21:09:57,[전화번호_마스킹],,,,,호안끼엠 맥주거리 근처에 있는 싸구려 스테이크+연어스테이크+쭉벅맥주가 가끔 생각나면 비행기표를 살까말까고민합니다 ㅋㅋㅋ,"[{""type"": ""plain"", ""text"": ""호안끼엠 맥주거리 근처에 있는 싸구려 스테이크+연어스테이크+쭉벅맥주가 가끔 생각나면 비행기표를 살까말까고민합니다 ㅋㅋㅋ""}]",,,-Boat U,user[전화번호_마스킹],,,,,,,,,,,,[전화번호_마스킹]T20:35:19,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""👍"", ""recent"": [{""from"": ""engine 309"", ""from_id"": ""user[전화번호_마스킹]"", ""date"": ""[전화번호_마스킹]T20:35:20""}]}]",,,,,
1334,message,[전화번호_마스킹]T21:13:26,[전화번호_마스킹],,,,,마려우면 쏘세요,"[{""type"": ""plain"", ""text"": ""마려우면 쏘세요""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,1332,[전화번호_마스킹]T21:42:46,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""👍"", ""recent"": [{""from"": ""-Boat U"", ""from_id"": ""user[전화번호_마스킹]"", ""date"": ""[전화번호_마스킹]T21:42:46""}]}]",,,,,
1335,message,[전화번호_마스킹]T21:13:28,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,12110,(File not included. Change data exporting settings to download.),6886,sticker,💬,image/webp,512,512,,,,,,,,,
1336,message,[전화번호_마스킹]T21:16:58,[전화번호_마스킹],,,,,,[],,,-Boat U,user[전화번호_마스킹],,,,,,,,,650,1280,,,,,(File not included. Change data exporting settings to download.),68324,,,
1337,message,[전화번호_마스킹]T21:17:11,[전화번호_마스킹],,,,,이게 한국에 없어서 ㅋㅋㅋ,"[{""type"": ""plain"", ""text"": ""이게 한국에 없어서 ㅋㅋㅋ""}]",,,-Boat U,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1338,message,[전화번호_마스킹]T21:17:24,[전화번호_마스킹],,,,,이거먹으러 가야겠슴다 ㅋㅋ,"[{""type"": ""plain"", ""text"": ""이거먹으러 가야겠슴다 ㅋㅋ""}]",,,-Boat U,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1339,message,[전화번호_마스킹]T21:26:54,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,50800,(File not included. Change data exporting settings to download.),26980,sticker,💬,image/webp,489,512,,,,,,,,,
1340,message,[전화번호_마스킹]T21:57:44,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,48484,(File not included. Change data exporting settings to download.),26766,sticker,💬,image/webp,512,500,,,,,,,,,
1341,message,[전화번호_마스킹]T21:58:12,[전화번호_마스킹],,,,,오늘은 싸고싶다,"[{""type"": ""plain"", ""text"": ""오늘은 싸고싶다""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1342,message,[전화번호_마스킹]T22:19:09,[전화번호_마스킹],,,,,그것먹고 또 싸고,"[{""type"": ""plain"", ""text"": ""그것먹고 또 싸고""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,1338,,,,,,,,
1343,service,[전화번호_마스킹]T22:19:59,[전화번호_마스킹],Marco Anh,user[전화번호_마스킹],invite_members,,,[],"[""Marco Anh""]",,,,,,,,,,,,,,,,,,,,,,
1345,message,[전화번호_마스킹]T23:39:11,[전화번호_마스킹],,,,,고수님들 10시 넘어서 하노이 화끈하게 즐길만한곳 추천부탁드립니다,"[{""type"": ""plain"", ""text"": ""고수님들 10시 넘어서 하노이 화끈하게 즐길만한곳 추천부탁드립니다""}]",,,David Kim,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1346,message,[전화번호_마스킹]T23:41:14,[전화번호_마스킹],,,,,한번 진상은 고쳐써도 진상이라니 ㅋㅋ 매몰차게 거절할걸 씨부레,"[{""type"": ""plain"", ""text"": ""한번 진상은 고쳐써도 진상이라니 ㅋㅋ 매몰차게 거절할걸 씨부레""}]",,,Yes,user[전화번호_마스킹],,,,,,,,,,,,[전화번호_마스킹]T23:41:20,[전화번호_마스킹],,,,,,
1347,message,[전화번호_마스킹]T23:41:30,[전화번호_마스킹],,,,,그놈의 혹시나 하는 마음,"[{""type"": ""plain"", ""text"": ""그놈의 혹시나 하는 마음""}]",,,Yes,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1348,message,[전화번호_마스킹]T23:41:43,[전화번호_마스킹],,,,,오늘같은날은 주말이라 어디든 빨리가서 적당한 애들 골라서 노시는게 현명,"[{""type"": ""plain"", ""text"": ""오늘같은날은 주말이라 어디든 빨리가서 적당한 애들 골라서 노시는게 현명""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,1345,,,,,,,,
1349,message,[전화번호_마스킹]T23:41:45,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,50800,(File not included. Change data exporting settings to download.),26980,sticker,💬,image/webp,489,512,,,,,,,,,
1350,message,[전화번호_마스킹]T23:48:20,[전화번호_마스킹],,,,,일단 마인드 좋은 처자로 골라서,"[{""type"": ""plain"", ""text"": ""일단 마인드 좋은 처자로 골라서""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,1348,,,,,,,,
1351,service,[전화번호_마스킹]T00:46:45,[전화번호_마스킹],Dani,user[전화번호_마스킹],invite_members,,,[],"[""Dani""]",,,,,,,,,,,,,,,,,,,,,,
1353,service,[전화번호_마스킹]T08:54:24,[전화번호_마스킹],볼랭,user[전화번호_마스킹],invite_members,,,[],"[""볼랭""]",,,,,,,,,,,,,,,,,,,,,,
1355,service,[전화번호_마스킹]T09:20:12,[전화번호_마스킹],Mins,user[전화번호_마스킹],invite_members,,,[],"[""Mins""]",,,,,,,,,,,,,,,,,,,,,,
1357,service,[전화번호_마스킹]T10:48:54,[전화번호_마스킹],Jason Lee,user[전화번호_마스킹],invite_members,,,[],"[""Jason Lee""]",,,,,,,,,,,,,,,,,,,,,,
1359,message,[전화번호_마스킹]T11:40:58,[전화번호_마스킹],,,,,어서오세요,"[{""type"": ""plain"", ""text"": ""어서오세요""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1360,message,[전화번호_마스킹]T15:18:59,[전화번호_마스킹],,,,,요새 베트남 불건마 단속 뜨나요?,"[{""type"": ""plain"", ""text"": ""요새 베트남 불건마 단속 뜨나요?""}]",,,William,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1361,message,[전화번호_마스킹]T15:27:48,[전화번호_마스킹],,,,,아니요,"[{""type"": ""plain"", ""text"": ""아니요""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,,[전화번호_마스킹]T15:28:19,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""❤"", ""recent"": [{""from"": ""William"", ""from_id"": ""user[전화번호_마스킹]"", ""date"": ""[전화번호_마스킹]T15:28:19""}]}]",,,,,
1362,message,[전화번호_마스킹]T15:28:35,[전화번호_마스킹],,,,,벳남 공안들이 그리 열심히 일들을 안해서,"[{""type"": ""plain"", ""text"": ""벳남 공안들이 그리 열심히 일들을 안해서""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1363,message,[전화번호_마스킹]T15:28:35,[전화번호_마스킹],,,,,네 알려주셔서 감사합니다,"[{""type"": ""plain"", ""text"": ""네 알려주셔서 감사합니다""}]",,,William,user[전화번호_마스킹],,,,,,,,,,,,[전화번호_마스킹]T18:41:48,[전화번호_마스킹],,,,,,
1364,message,[전화번호_마스킹]T15:28:53,[전화번호_마스킹],,,,,호치민 단속 얘기가 있던데,"[{""type"": ""plain"", ""text"": ""호치민 단속 얘기가 있던데""}]",,,William,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1365,message,[전화번호_마스킹]T15:28:58,[전화번호_마스킹],,,,,다른 지역은 어떤가해서요,"[{""type"": ""plain"", ""text"": ""다른 지역은 어떤가해서요""}]",,,William,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1366,message,[전화번호_마스킹]T15:29:03,[전화번호_마스킹],,,,,궁금했습니다,"[{""type"": ""plain"", ""text"": ""궁금했습니다""}]",,,William,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1367,message,[전화번호_마스킹]T15:29:37,[전화번호_마스킹],,,,,호치민은 불법 에어비앤비랑 가라 단속을 좀 하는거 같고,"[{""type"": ""plain"", ""text"": ""호치민은 불법 에어비앤비랑 가라 단속을 좀 하는거 같고""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1368,message,[전화번호_마스킹]T15:29:58,[전화번호_마스킹],,,,,하노이는 맨날 치고 빼고하는 수준,"[{""type"": ""plain"", ""text"": ""하노이는 맨날 치고 빼고하는 수준""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1369,message,[전화번호_마스킹]T15:30:21,[전화번호_마스킹],,,,,다낭이나 나트랑은요?,"[{""type"": ""plain"", ""text"": ""다낭이나 나트랑은요?""}]",,,William,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1370,message,[전화번호_마스킹]T15:35:30,[전화번호_마스킹],,,,,큰 이슈없습니다,"[{""type"": ""plain"", ""text"": ""큰 이슈없습니다""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,1369,,,,,,,,
1371,service,[전화번호_마스킹]T15:38:22,[전화번호_마스킹],,user[전화번호_마스킹],invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
1373,message,[전화번호_마스킹]T15:47:11,[전화번호_마스킹],,,,,방장이 물안빼는 뉴스가 큰 이슈라고나 할까,"[{""type"": ""plain"", ""text"": ""방장이 물안빼는 뉴스가 큰 이슈라고나 할까""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,1370,,,,,,,,
1374,service,[전화번호_마스킹]T15:51:27,[전화번호_마스킹],cho Pia,user[전화번호_마스킹],invite_members,,,[],"[""cho Pia""]",,,,,,,,,,,,,,,,,,,,,,
1376,message,[전화번호_마스킹]T17:20:55,[전화번호_마스킹],,,,,큰일이네요... ㅡㅡ,"[{""type"": ""plain"", ""text"": ""큰일이네요... ㅡㅡ""}]",,,껍던씸,user[전화번호_마스킹],,,,,,,,,,,1373,,,,,,,,
1377,message,[전화번호_마스킹]T17:21:03,[전화번호_마스킹],,,,,,[],,,껍던씸,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webm,17928,(File not included. Change data exporting settings to download.),5488,sticker,😡,video/webm,512,445,,,,,,,,,1
1378,message,[전화번호_마스킹]T17:21:03,[전화번호_마스킹],,,,,,[],,,껍던씸,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webm,17928,(File not included. Change data exporting settings to download.),5488,sticker,😡,video/webm,512,445,,,,,,,,,1
1379,message,[전화번호_마스킹]T17:58:01,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,12110,(File not included. Change data exporting settings to download.),6886,sticker,💬,image/webp,512,512,,,,,,,,,
1380,message,[전화번호_마스킹]T19:19:02,[전화번호_마스킹],,,,,미딩 불건마 추천요?,"[{""type"": ""plain"", ""text"": ""미딩 불건마 추천요?""}]",,,,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1381,message,[전화번호_마스킹]T19:19:14,[전화번호_마스킹],,,,,많죠,"[{""type"": ""plain"", ""text"": ""많죠""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,1380,,,,,,,,
1382,message,[전화번호_마스킹]T19:19:53,[전화번호_마스킹],,,,,많은곳 중에 어디가 괜찮은가요?,"[{""type"": ""plain"", ""text"": ""많은곳 중에 어디가 괜찮은가요?""}]",,,,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1383,message,[전화번호_마스킹]T19:20:04,[전화번호_마스킹],,,,,다 한번씩 가볼만합니다,"[{""type"": ""plain"", ""text"": ""다 한번씩 가볼만합니다""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1384,message,[전화번호_마스킹]T19:20:15,[전화번호_마스킹],,,,,"문, 어메이징, 수, 디살롱, 황제 등","[{""type"": ""plain"", ""text"": ""문, 어메이징, 수, 디살롱, 황제 등""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1385,message,[전화번호_마스킹]T19:20:29,[전화번호_마스킹],,,,,코스보시고 취향에 맞게,"[{""type"": ""plain"", ""text"": ""코스보시고 취향에 맞게""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1386,message,[전화번호_마스킹]T19:20:39,[전화번호_마스킹],,,,,이용하심 좋으실듯,"[{""type"": ""plain"", ""text"": ""이용하심 좋으실듯""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1387,message,[전화번호_마스킹]T19:20:44,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,35684,(File not included. Change data exporting settings to download.),18856,sticker,💬,image/webp,491,512,,,,,,,,,
1388,message,[전화번호_마스킹]T19:21:20,[전화번호_마스킹],,,,,이걸 추천하기가 애매함 그냥 본인이 진짜 한번씩 다가보던가 해서 본인이 맞는걸 택해야지,"[{""type"": ""plain"", ""text"": ""이걸 추천하기가 애매함 그냥 본인이 진짜 한번씩 다가보던가 해서 본인이 맞는걸 택해야지""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1389,message,[전화번호_마스킹]T19:35:10,[전화번호_마스킹],,,,,예스는 건전함,"[{""type"": ""plain"", ""text"": ""예스는 건전함""}]",,,Yes,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1390,message,[전화번호_마스킹]T19:45:43,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,12110,(File not included. Change data exporting settings to download.),6886,sticker,💬,image/webp,512,512,,,,,,,,,
1391,message,[전화번호_마스킹]T19:51:54,[전화번호_마스킹],,,,,자기랑 맞는 구멍이 있어서,"[{""type"": ""plain"", ""text"": ""자기랑 맞는 구멍이 있어서""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,1388,,,,,,,,
1392,message,[전화번호_마스킹]T20:14:18,[전화번호_마스킹],,,,,빙고 ㅌㅋㅌ,"[{""type"": ""plain"", ""text"": ""빙고 ㅌㅋㅌ""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,1391,,,,,,,,
1393,message,[전화번호_마스킹]T20:17:41,[전화번호_마스킹],,,,,다 맞춰보고 다녀야 되네요,"[{""type"": ""plain"", ""text"": ""다 맞춰보고 다녀야 되네요""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,1391,,,,,,,,
1394,message,[전화번호_마스킹]T20:42:13,[전화번호_마스킹],,,,,부자만 가능 ㅋㅋㅋ,"[{""type"": ""plain"", ""text"": ""부자만 가능 ㅋㅋㅋ""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1395,message,[전화번호_마스킹]T20:42:32,[전화번호_마스킹],,,,,매장당 관리사가 10명이라하면 네곳만가도 40명을 ㅋㅋㅋ,"[{""type"": ""plain"", ""text"": ""매장당 관리사가 10명이라하면 네곳만가도 40명을 ㅋㅋㅋ""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1396,message,[전화번호_마스킹]T20:42:39,[전화번호_마스킹],,,,,1-5번구멍은 생각도 안날듯,"[{""type"": ""plain"", ""text"": ""1-5번구멍은 생각도 안날듯""}]",,,실버스트림,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
1397,message,[전화번호_마스킹]T20:59:55,[전화번호_마스킹],,,,,와인 품평하드시 치고나서 잊어먹기전에 구멍마다 평점을 줘서 기록해야,"[{""type"": ""plain"", ""text"": ""와인 품평하드시 치고나서 잊어먹기전에 구멍마다 평점을 줘서 기록해야""}]",,,Bruce Don Gral Lee,user[전화번호_마스킹],,,,,,,,,,,1396,,,,,,,,
1398,service,[전화번호_마스킹]T22:03:53,[전화번호_마스킹],효 김,user[전화번호_마스킹],invite_members,,,[],"[""효 김""]",,,,,,,,,,,,,,,,,,,,,,
